GEO_ID,NAME,zip,,P001001
8710000US4216860,ZCTA5,16860, Pennsylvania,451
8710000US4216861,ZCTA5,16861, Pennsylvania,311
8710000US4216863,ZCTA5,16863, Pennsylvania,718
8710000US4216865,ZCTA5,16865, Pennsylvania,1839
8710000US4216866,ZCTA5,16866, Pennsylvania,9881
8710000US4216868,ZCTA5,16868, Pennsylvania,483
8710000US4216870,ZCTA5,16870, Pennsylvania,7046
8710000US4216871,ZCTA5,16871, Pennsylvania,46
8710000US4216872,ZCTA5,16872, Pennsylvania,1551
8710000US4216874,ZCTA5,16874, Pennsylvania,1371
8710000US4216878,ZCTA5,16878, Pennsylvania,1762
8710000US4216875,ZCTA5,16875, Pennsylvania,3945
8710000US4216876,ZCTA5,16876, Pennsylvania,311
8710000US4216877,ZCTA5,16877, Pennsylvania,1762
8710000US4216879,ZCTA5,16879, Pennsylvania,532
8710000US4216881,ZCTA5,16881, Pennsylvania,2232
8710000US4216882,ZCTA5,16882, Pennsylvania,300
8710000US4216901,ZCTA5,16901, Pennsylvania,10243
8710000US4216911,ZCTA5,16911, Pennsylvania,332
8710000US4216912,ZCTA5,16912, Pennsylvania,1776
8710000US4216914,ZCTA5,16914, Pennsylvania,2347
8710000US4216915,ZCTA5,16915, Pennsylvania,5929
8710000US4216917,ZCTA5,16917, Pennsylvania,1437
8710000US4216920,ZCTA5,16920, Pennsylvania,2006
8710000US4216921,ZCTA5,16921, Pennsylvania,475
8710000US4216922,ZCTA5,16922, Pennsylvania,2002
8710000US4216923,ZCTA5,16923, Pennsylvania,1470
8710000US4216925,ZCTA5,16925, Pennsylvania,3186
8710000US4216926,ZCTA5,16926, Pennsylvania,872
8710000US4216927,ZCTA5,16927, Pennsylvania,651
8710000US4216928,ZCTA5,16928, Pennsylvania,1387
8710000US4216929,ZCTA5,16929, Pennsylvania,2320
8710000US4216930,ZCTA5,16930, Pennsylvania,1300
8710000US4216932,ZCTA5,16932, Pennsylvania,734
8710000US4216933,ZCTA5,16933, Pennsylvania,7488
8710000US4215956,ZCTA5,15956, Pennsylvania,2739
8710000US4215957,ZCTA5,15957, Pennsylvania,755
8710000US4215958,ZCTA5,15958, Pennsylvania,2301
8710000US4215960,ZCTA5,15960, Pennsylvania,425
8710000US4215961,ZCTA5,15961, Pennsylvania,854
8710000US4215962,ZCTA5,15962, Pennsylvania,149
8710000US4215963,ZCTA5,15963, Pennsylvania,11114
8710000US4216001,ZCTA5,16001, Pennsylvania,40371
8710000US4216002,ZCTA5,16002, Pennsylvania,15877
8710000US4216020,ZCTA5,16020, Pennsylvania,1150
8710000US4216022,ZCTA5,16022, Pennsylvania,368
8710000US4216023,ZCTA5,16023, Pennsylvania,4169
8710000US4216024,ZCTA5,16024, Pennsylvania,209
8710000US4216025,ZCTA5,16025, Pennsylvania,5564
8710000US4216027,ZCTA5,16027, Pennsylvania,306
8710000US4216028,ZCTA5,16028, Pennsylvania,1886
8710000US4216029,ZCTA5,16029, Pennsylvania,705
8710000US4216030,ZCTA5,16030, Pennsylvania,316
8710000US4216033,ZCTA5,16033, Pennsylvania,6165
8710000US4216034,ZCTA5,16034, Pennsylvania,2054
8710000US4216035,ZCTA5,16035, Pennsylvania,122
8710000US4216036,ZCTA5,16036, Pennsylvania,200
8710000US4216037,ZCTA5,16037, Pennsylvania,4589
8710000US4216040,ZCTA5,16040, Pennsylvania,975
8710000US4216046,ZCTA5,16046, Pennsylvania,14396
8710000US4216038,ZCTA5,16038, Pennsylvania,3517
8710000US4216041,ZCTA5,16041, Pennsylvania,1888
8710000US4216045,ZCTA5,16045, Pennsylvania,1195
8710000US4216048,ZCTA5,16048, Pennsylvania,139
8710000US4216052,ZCTA5,16052, Pennsylvania,2447
8710000US4216049,ZCTA5,16049, Pennsylvania,3241
8710000US4216050,ZCTA5,16050, Pennsylvania,1546
8710000US4216051,ZCTA5,16051, Pennsylvania,3043
8710000US4216053,ZCTA5,16053, Pennsylvania,4020
8710000US4216054,ZCTA5,16054, Pennsylvania,497
8710000US4216055,ZCTA5,16055, Pennsylvania,8486
8710000US4216056,ZCTA5,16056, Pennsylvania,4791
8710000US4216057,ZCTA5,16057, Pennsylvania,13909
8710000US4216059,ZCTA5,16059, Pennsylvania,7738
8710000US4216061,ZCTA5,16061, Pennsylvania,2761
8710000US4216063,ZCTA5,16063, Pennsylvania,6559
8710000US4216066,ZCTA5,16066, Pennsylvania,28060
8710000US4216101,ZCTA5,16101, Pennsylvania,34042
8710000US4216102,ZCTA5,16102, Pennsylvania,5755
8710000US4216105,ZCTA5,16105, Pennsylvania,15448
8710000US4216110,ZCTA5,16110, Pennsylvania,314
8710000US4216111,ZCTA5,16111, Pennsylvania,1409
8710000US4216112,ZCTA5,16112, Pennsylvania,1571
8710000US4216113,ZCTA5,16113, Pennsylvania,448
8710000US4216114,ZCTA5,16114, Pennsylvania,606
8710000US4216115,ZCTA5,16115, Pennsylvania,3287
8710000US4216935,ZCTA5,16935, Pennsylvania,1256
8710000US4216936,ZCTA5,16936, Pennsylvania,2095
8710000US4216937,ZCTA5,16937, Pennsylvania,172
8710000US4216938,ZCTA5,16938, Pennsylvania,747
8710000US4216939,ZCTA5,16939, Pennsylvania,295
8710000US4216940,ZCTA5,16940, Pennsylvania,302
8710000US4219607,ZCTA5,19607, Pennsylvania,22544
8710000US4219608,ZCTA5,19608, Pennsylvania,22719
8710000US4219609,ZCTA5,19609, Pennsylvania,9946
8710000US4219610,ZCTA5,19610, Pennsylvania,15258
8710000US4219611,ZCTA5,19611, Pennsylvania,10589
8710000US4217062,ZCTA5,17062, Pennsylvania,3979
8710000US4217063,ZCTA5,17063, Pennsylvania,3311
8710000US4217064,ZCTA5,17064, Pennsylvania,645
8710000US4217065,ZCTA5,17065, Pennsylvania,4222
8710000US4217066,ZCTA5,17066, Pennsylvania,5348
8710000US4217067,ZCTA5,17067, Pennsylvania,14232
8710000US4217068,ZCTA5,17068, Pennsylvania,4298
8710000US4217069,ZCTA5,17069, Pennsylvania,133
8710000US4217070,ZCTA5,17070, Pennsylvania,15692
8710000US4217071,ZCTA5,17071, Pennsylvania,108
8710000US4217072,ZCTA5,17072, Pennsylvania,193
8710000US4217073,ZCTA5,17073, Pennsylvania,5271
8710000US4217074,ZCTA5,17074, Pennsylvania,7477
8710000US4217075,ZCTA5,17075, Pennsylvania,123
8710000US4217076,ZCTA5,17076, Pennsylvania,48
8710000US4217077,ZCTA5,17077, Pennsylvania,46
8710000US4217078,ZCTA5,17078, Pennsylvania,20218
8710000US4217080,ZCTA5,17080, Pennsylvania,298
8710000US4217081,ZCTA5,17081, Pennsylvania,352
8710000US4217082,ZCTA5,17082, Pennsylvania,3588
8710000US4217083,ZCTA5,17083, Pennsylvania,109
8710000US4217088,ZCTA5,17088, Pennsylvania,823
8710000US4217084,ZCTA5,17084, Pennsylvania,4340
8710000US4217086,ZCTA5,17086, Pennsylvania,2499
8710000US4217087,ZCTA5,17087, Pennsylvania,2767
8710000US4217090,ZCTA5,17090, Pennsylvania,5216
8710000US4217093,ZCTA5,17093, Pennsylvania,801
8710000US4217099,ZCTA5,17099, Pennsylvania,1179
8710000US4217094,ZCTA5,17094, Pennsylvania,2392
8710000US4217097,ZCTA5,17097, Pennsylvania,925
8710000US4217098,ZCTA5,17098, Pennsylvania,2528
8710000US4217101,ZCTA5,17101, Pennsylvania,2212
8710000US4217102,ZCTA5,17102, Pennsylvania,7628
8710000US4217103,ZCTA5,17103, Pennsylvania,11848
8710000US4217104,ZCTA5,17104, Pennsylvania,20962
8710000US4217109,ZCTA5,17109, Pennsylvania,23131
8710000US4217110,ZCTA5,17110, Pennsylvania,24433
8710000US4217111,ZCTA5,17111, Pennsylvania,30714
8710000US4217112,ZCTA5,17112, Pennsylvania,33850
8710000US4217113,ZCTA5,17113, Pennsylvania,10749
8710000US4216116,ZCTA5,16116, Pennsylvania,3074
8710000US4216117,ZCTA5,16117, Pennsylvania,17185
8710000US4216120,ZCTA5,16120, Pennsylvania,2463
8710000US4216121,ZCTA5,16121, Pennsylvania,4941
8710000US4216123,ZCTA5,16123, Pennsylvania,2237
8710000US4216124,ZCTA5,16124, Pennsylvania,2228
8710000US4216125,ZCTA5,16125, Pennsylvania,18186
8710000US4216127,ZCTA5,16127, Pennsylvania,16145
8710000US4216130,ZCTA5,16130, Pennsylvania,2023
8710000US4216131,ZCTA5,16131, Pennsylvania,933
8710000US4216132,ZCTA5,16132, Pennsylvania,355
8710000US4218653,ZCTA5,18653, Pennsylvania,132
8710000US4218655,ZCTA5,18655, Pennsylvania,6278
8710000US4218656,ZCTA5,18656, Pennsylvania,2195
8710000US4218657,ZCTA5,18657, Pennsylvania,11985
8710000US4218660,ZCTA5,18660, Pennsylvania,3702
8710000US4218661,ZCTA5,18661, Pennsylvania,5730
8710000US4218701,ZCTA5,18701, Pennsylvania,3447
8710000US4218702,ZCTA5,18702, Pennsylvania,40295
8710000US4218704,ZCTA5,18704, Pennsylvania,31206
8710000US4218705,ZCTA5,18705, Pennsylvania,14806
8710000US4218706,ZCTA5,18706, Pennsylvania,16105
8710000US4218707,ZCTA5,18707, Pennsylvania,15557
8710000US4218708,ZCTA5,18708, Pennsylvania,8817
8710000US4218709,ZCTA5,18709, Pennsylvania,2903
8710000US4218801,ZCTA5,18801, Pennsylvania,8266
8710000US4218810,ZCTA5,18810, Pennsylvania,6162
8710000US4218812,ZCTA5,18812, Pennsylvania,1644
8710000US4218814,ZCTA5,18814, Pennsylvania,156
8710000US4218816,ZCTA5,18816, Pennsylvania,128
8710000US4218817,ZCTA5,18817, Pennsylvania,306
8710000US4218818,ZCTA5,18818, Pennsylvania,1394
8710000US4218821,ZCTA5,18821, Pennsylvania,1153
8710000US4218822,ZCTA5,18822, Pennsylvania,3642
8710000US4218823,ZCTA5,18823, Pennsylvania,193
8710000US4218824,ZCTA5,18824, Pennsylvania,1401
8710000US4218825,ZCTA5,18825, Pennsylvania,111
8710000US4218826,ZCTA5,18826, Pennsylvania,1910
8710000US4218828,ZCTA5,18828, Pennsylvania,352
8710000US4218829,ZCTA5,18829, Pennsylvania,868
8710000US4218830,ZCTA5,18830, Pennsylvania,735
8710000US4218831,ZCTA5,18831, Pennsylvania,1039
8710000US4218832,ZCTA5,18832, Pennsylvania,1874
8710000US4218833,ZCTA5,18833, Pennsylvania,2056
8710000US4218834,ZCTA5,18834, Pennsylvania,3691
8710000US4218837,ZCTA5,18837, Pennsylvania,3267
8710000US4218840,ZCTA5,18840, Pennsylvania,10731
8710000US4218842,ZCTA5,18842, Pennsylvania,278
8710000US4218843,ZCTA5,18843, Pennsylvania,277
8710000US4218844,ZCTA5,18844, Pennsylvania,1870
8710000US4218845,ZCTA5,18845, Pennsylvania,297
8710000US4218846,ZCTA5,18846, Pennsylvania,847
8710000US4218847,ZCTA5,18847, Pennsylvania,6024
8710000US4218848,ZCTA5,18848, Pennsylvania,9193
8710000US4218850,ZCTA5,18850, Pennsylvania,2357
8710000US4218851,ZCTA5,18851, Pennsylvania,706
8710000US4218853,ZCTA5,18853, Pennsylvania,4252
8710000US4218854,ZCTA5,18854, Pennsylvania,1510
8710000US4218901,ZCTA5,18901, Pennsylvania,27598
8710000US4218902,ZCTA5,18902, Pennsylvania,20973
8710000US4218912,ZCTA5,18912, Pennsylvania,39
8710000US4218913,ZCTA5,18913, Pennsylvania,185
8710000US4218914,ZCTA5,18914, Pennsylvania,21063
8710000US4218915,ZCTA5,18915, Pennsylvania,1063
8710000US4217120,ZCTA5,17120, Pennsylvania,0
8710000US4217201,ZCTA5,17201, Pennsylvania,25293
8710000US4217202,ZCTA5,17202, Pennsylvania,30200
8710000US4217210,ZCTA5,17210, Pennsylvania,193
8710000US4217211,ZCTA5,17211, Pennsylvania,368
8710000US4217212,ZCTA5,17212, Pennsylvania,702
8710000US4217213,ZCTA5,17213, Pennsylvania,639
8710000US4217214,ZCTA5,17214, Pennsylvania,1089
8710000US4217215,ZCTA5,17215, Pennsylvania,347
8710000US4217217,ZCTA5,17217, Pennsylvania,150
8710000US4217219,ZCTA5,17219, Pennsylvania,405
8710000US4217220,ZCTA5,17220, Pennsylvania,534
8710000US4217221,ZCTA5,17221, Pennsylvania,637
8710000US4217222,ZCTA5,17222, Pennsylvania,10749
8710000US4217223,ZCTA5,17223, Pennsylvania,289
8710000US4217224,ZCTA5,17224, Pennsylvania,1834
8710000US4217225,ZCTA5,17225, Pennsylvania,18879
8710000US4217228,ZCTA5,17228, Pennsylvania,1183
8710000US4217229,ZCTA5,17229, Pennsylvania,1276
8710000US4217233,ZCTA5,17233, Pennsylvania,5047
8710000US4217235,ZCTA5,17235, Pennsylvania,672
8710000US4217236,ZCTA5,17236, Pennsylvania,8895
8710000US4215075,ZCTA5,15075, Pennsylvania,128
8710000US4215076,ZCTA5,15076, Pennsylvania,849
8710000US4215077,ZCTA5,15077, Pennsylvania,198
8710000US4215078,ZCTA5,15078, Pennsylvania,523
8710000US4215081,ZCTA5,15081, Pennsylvania,475
8710000US4215082,ZCTA5,15082, Pennsylvania,350
8710000US4215083,ZCTA5,15083, Pennsylvania,952
8710000US4215084,ZCTA5,15084, Pennsylvania,10130
8710000US4215085,ZCTA5,15085, Pennsylvania,7944
8710000US4215620,ZCTA5,15620, Pennsylvania,911
8710000US4215621,ZCTA5,15621, Pennsylvania,47
8710000US4215622,ZCTA5,15622, Pennsylvania,1387
8710000US4215626,ZCTA5,15626, Pennsylvania,5105
8710000US4215623,ZCTA5,15623, Pennsylvania,762
8710000US4215624,ZCTA5,15624, Pennsylvania,410
8710000US4215625,ZCTA5,15625, Pennsylvania,144
8710000US4218917,ZCTA5,18917, Pennsylvania,2158
8710000US4218920,ZCTA5,18920, Pennsylvania,361
8710000US4218923,ZCTA5,18923, Pennsylvania,998
8710000US4218925,ZCTA5,18925, Pennsylvania,6195
8710000US4218929,ZCTA5,18929, Pennsylvania,9306
8710000US4218930,ZCTA5,18930, Pennsylvania,2721
8710000US4218932,ZCTA5,18932, Pennsylvania,388
8710000US4218935,ZCTA5,18935, Pennsylvania,116
8710000US4218936,ZCTA5,18936, Pennsylvania,4
8710000US4215086,ZCTA5,15086, Pennsylvania,300
8710000US4215087,ZCTA5,15087, Pennsylvania,234
8710000US4215088,ZCTA5,15088, Pennsylvania,535
8710000US4215089,ZCTA5,15089, Pennsylvania,6262
8710000US4215090,ZCTA5,15090, Pennsylvania,21202
8710000US4215101,ZCTA5,15101, Pennsylvania,24292
8710000US4215102,ZCTA5,15102, Pennsylvania,29529
8710000US4215104,ZCTA5,15104, Pennsylvania,9038
8710000US4215106,ZCTA5,15106, Pennsylvania,18536
8710000US4215108,ZCTA5,15108, Pennsylvania,40153
8710000US4215110,ZCTA5,15110, Pennsylvania,5565
8710000US4215112,ZCTA5,15112, Pennsylvania,3292
8710000US4215116,ZCTA5,15116, Pennsylvania,14427
8710000US4215120,ZCTA5,15120, Pennsylvania,18931
8710000US4215122,ZCTA5,15122, Pennsylvania,20131
8710000US4215126,ZCTA5,15126, Pennsylvania,7014
8710000US4215129,ZCTA5,15129, Pennsylvania,10920
8710000US4215131,ZCTA5,15131, Pennsylvania,8240
8710000US4215132,ZCTA5,15132, Pennsylvania,21472
8710000US4215133,ZCTA5,15133, Pennsylvania,6432
8710000US4215135,ZCTA5,15135, Pennsylvania,5139
8710000US4215136,ZCTA5,15136, Pennsylvania,21849
8710000US4215137,ZCTA5,15137, Pennsylvania,10228
8710000US4215139,ZCTA5,15139, Pennsylvania,6307
8710000US4215140,ZCTA5,15140, Pennsylvania,3294
8710000US4215142,ZCTA5,15142, Pennsylvania,1163
8710000US4215143,ZCTA5,15143, Pennsylvania,19660
8710000US4215144,ZCTA5,15144, Pennsylvania,4142
8710000US4215145,ZCTA5,15145, Pennsylvania,7132
8710000US4215146,ZCTA5,15146, Pennsylvania,28323
8710000US4215147,ZCTA5,15147, Pennsylvania,17395
8710000US4215148,ZCTA5,15148, Pennsylvania,2814
8710000US4215201,ZCTA5,15201, Pennsylvania,12713
8710000US4215202,ZCTA5,15202, Pennsylvania,19685
8710000US4215203,ZCTA5,15203, Pennsylvania,9949
8710000US4215204,ZCTA5,15204, Pennsylvania,8329
8710000US4215205,ZCTA5,15205, Pennsylvania,21865
8710000US4215206,ZCTA5,15206, Pennsylvania,28615
8710000US4215207,ZCTA5,15207, Pennsylvania,11268
8710000US4215208,ZCTA5,15208, Pennsylvania,10406
8710000US4215209,ZCTA5,15209, Pennsylvania,12438
8710000US4215210,ZCTA5,15210, Pennsylvania,25954
8710000US4215211,ZCTA5,15211, Pennsylvania,11081
8710000US4215212,ZCTA5,15212, Pennsylvania,27895
8710000US4215213,ZCTA5,15213, Pennsylvania,30844
8710000US4215214,ZCTA5,15214, Pennsylvania,14352
8710000US4215215,ZCTA5,15215, Pennsylvania,12615
8710000US4215216,ZCTA5,15216, Pennsylvania,23350
8710000US4215217,ZCTA5,15217, Pennsylvania,27220
8710000US4215218,ZCTA5,15218, Pennsylvania,13851
8710000US4215219,ZCTA5,15219, Pennsylvania,16696
8710000US4215220,ZCTA5,15220, Pennsylvania,17718
8710000US4215221,ZCTA5,15221, Pennsylvania,31060
8710000US4217353,ZCTA5,17353, Pennsylvania,3228
8710000US4217355,ZCTA5,17355, Pennsylvania,261
8710000US4217356,ZCTA5,17356, Pennsylvania,21610
8710000US4217361,ZCTA5,17361, Pennsylvania,5806
8710000US4217362,ZCTA5,17362, Pennsylvania,13397
8710000US4217363,ZCTA5,17363, Pennsylvania,9413
8710000US4217364,ZCTA5,17364, Pennsylvania,3907
8710000US4217365,ZCTA5,17365, Pennsylvania,2510
8710000US4217366,ZCTA5,17366, Pennsylvania,5499
8710000US4217368,ZCTA5,17368, Pennsylvania,7322
8710000US4217370,ZCTA5,17370, Pennsylvania,5683
8710000US4215627,ZCTA5,15627, Pennsylvania,6544
8710000US4215628,ZCTA5,15628, Pennsylvania,525
8710000US4215629,ZCTA5,15629, Pennsylvania,676
8710000US4215631,ZCTA5,15631, Pennsylvania,1075
8710000US4215632,ZCTA5,15632, Pennsylvania,9363
8710000US4215633,ZCTA5,15633, Pennsylvania,293
8710000US4215634,ZCTA5,15634, Pennsylvania,523
8710000US4215635,ZCTA5,15635, Pennsylvania,220
8710000US4215636,ZCTA5,15636, Pennsylvania,3946
8710000US4215637,ZCTA5,15637, Pennsylvania,1861
8710000US4215638,ZCTA5,15638, Pennsylvania,288
8710000US4215639,ZCTA5,15639, Pennsylvania,2301
8710000US4215640,ZCTA5,15640, Pennsylvania,378
8710000US4215641,ZCTA5,15641, Pennsylvania,500
8710000US4215642,ZCTA5,15642, Pennsylvania,45286
8710000US4215644,ZCTA5,15644, Pennsylvania,18836
8710000US4215646,ZCTA5,15646, Pennsylvania,233
8710000US4215647,ZCTA5,15647, Pennsylvania,314
8710000US4215650,ZCTA5,15650, Pennsylvania,28432
8710000US4215655,ZCTA5,15655, Pennsylvania,423
8710000US4215656,ZCTA5,15656, Pennsylvania,10298
8710000US4215658,ZCTA5,15658, Pennsylvania,8916
8710000US4215660,ZCTA5,15660, Pennsylvania,323
8710000US4215661,ZCTA5,15661, Pennsylvania,504
8710000US4215662,ZCTA5,15662, Pennsylvania,271
8710000US4215663,ZCTA5,15663, Pennsylvania,455
8710000US4215665,ZCTA5,15665, Pennsylvania,1472
8710000US4215666,ZCTA5,15666, Pennsylvania,16461
8710000US4215668,ZCTA5,15668, Pennsylvania,13139
8710000US4215670,ZCTA5,15670, Pennsylvania,3649
8710000US4215671,ZCTA5,15671, Pennsylvania,865
8710000US4215672,ZCTA5,15672, Pennsylvania,3334
8710000US4215673,ZCTA5,15673, Pennsylvania,1296
8710000US4215675,ZCTA5,15675, Pennsylvania,1003
8710000US4215676,ZCTA5,15676, Pennsylvania,437
8710000US4215677,ZCTA5,15677, Pennsylvania,389
8710000US4215678,ZCTA5,15678, Pennsylvania,476
8710000US4215679,ZCTA5,15679, Pennsylvania,3343
8710000US4215680,ZCTA5,15680, Pennsylvania,101
8710000US4215681,ZCTA5,15681, Pennsylvania,5241
8710000US4215683,ZCTA5,15683, Pennsylvania,8248
8710000US4215684,ZCTA5,15684, Pennsylvania,841
8710000US4215686,ZCTA5,15686, Pennsylvania,972
8710000US4215687,ZCTA5,15687, Pennsylvania,1476
8710000US4215688,ZCTA5,15688, Pennsylvania,641
8710000US4215689,ZCTA5,15689, Pennsylvania,229
8710000US4215690,ZCTA5,15690, Pennsylvania,9078
8710000US4215691,ZCTA5,15691, Pennsylvania,70
8710000US4215696,ZCTA5,15696, Pennsylvania,384
8710000US4215692,ZCTA5,15692, Pennsylvania,941
8710000US4215693,ZCTA5,15693, Pennsylvania,189
8710000US4215695,ZCTA5,15695, Pennsylvania,337
8710000US4215697,ZCTA5,15697, Pennsylvania,3038
8710000US4215698,ZCTA5,15698, Pennsylvania,791
8710000US4215701,ZCTA5,15701, Pennsylvania,34704
8710000US4218078,ZCTA5,18078, Pennsylvania,7074
8710000US4218079,ZCTA5,18079, Pennsylvania,436
8710000US4218080,ZCTA5,18080, Pennsylvania,11456
8710000US4218081,ZCTA5,18081, Pennsylvania,357
8710000US4218083,ZCTA5,18083, Pennsylvania,530
8710000US4218088,ZCTA5,18088, Pennsylvania,8375
8710000US4218085,ZCTA5,18085, Pennsylvania,1119
8710000US4218086,ZCTA5,18086, Pennsylvania,398
8710000US4218087,ZCTA5,18087, Pennsylvania,738
8710000US4216317,ZCTA5,16317, Pennsylvania,1456
8710000US4216313,ZCTA5,16313, Pennsylvania,1848
8710000US4216314,ZCTA5,16314, Pennsylvania,5507
8710000US4216316,ZCTA5,16316, Pennsylvania,5436
8710000US4216319,ZCTA5,16319, Pennsylvania,1355
8710000US4216321,ZCTA5,16321, Pennsylvania,76
8710000US4216322,ZCTA5,16322, Pennsylvania,158
8710000US4216323,ZCTA5,16323, Pennsylvania,16372
8710000US4216326,ZCTA5,16326, Pennsylvania,391
8710000US4216327,ZCTA5,16327, Pennsylvania,2978
8710000US4216328,ZCTA5,16328, Pennsylvania,80
8710000US4216329,ZCTA5,16329, Pennsylvania,528
8710000US4216331,ZCTA5,16331, Pennsylvania,88
8710000US4216332,ZCTA5,16332, Pennsylvania,53
8710000US4216333,ZCTA5,16333, Pennsylvania,240
8710000US4216334,ZCTA5,16334, Pennsylvania,338
8710000US4216335,ZCTA5,16335, Pennsylvania,28445
8710000US4216340,ZCTA5,16340, Pennsylvania,1990
8710000US4216341,ZCTA5,16341, Pennsylvania,2030
8710000US4216342,ZCTA5,16342, Pennsylvania,2281
8710000US4216343,ZCTA5,16343, Pennsylvania,449
8710000US4216344,ZCTA5,16344, Pennsylvania,523
8710000US4216345,ZCTA5,16345, Pennsylvania,3543
8710000US4216346,ZCTA5,16346, Pennsylvania,3247
8710000US4216347,ZCTA5,16347, Pennsylvania,2238
8710000US4216350,ZCTA5,16350, Pennsylvania,2737
8710000US4216351,ZCTA5,16351, Pennsylvania,1716
8710000US4216352,ZCTA5,16352, Pennsylvania,245
8710000US4216353,ZCTA5,16353, Pennsylvania,3348
8710000US4216354,ZCTA5,16354, Pennsylvania,11379
8710000US4216360,ZCTA5,16360, Pennsylvania,1383
8710000US4216361,ZCTA5,16361, Pennsylvania,53
8710000US4216362,ZCTA5,16362, Pennsylvania,1102
8710000US4216364,ZCTA5,16364, Pennsylvania,1347
8710000US4216365,ZCTA5,16365, Pennsylvania,18579
8710000US4216370,ZCTA5,16370, Pennsylvania,358
8710000US4216371,ZCTA5,16371, Pennsylvania,3260
8710000US4216372,ZCTA5,16372, Pennsylvania,499
8710000US4216373,ZCTA5,16373, Pennsylvania,3510
8710000US4216374,ZCTA5,16374, Pennsylvania,1968
8710000US4216401,ZCTA5,16401, Pennsylvania,6581
8710000US4216402,ZCTA5,16402, Pennsylvania,956
8710000US4216403,ZCTA5,16403, Pennsylvania,7029
8710000US4216404,ZCTA5,16404, Pennsylvania,3269
8710000US4216405,ZCTA5,16405, Pennsylvania,922
8710000US4216406,ZCTA5,16406, Pennsylvania,3509
8710000US4216407,ZCTA5,16407, Pennsylvania,11317
8710000US4216410,ZCTA5,16410, Pennsylvania,1854
8710000US4217371,ZCTA5,17371, Pennsylvania,257
8710000US4217372,ZCTA5,17372, Pennsylvania,4101
8710000US4217401,ZCTA5,17401, Pennsylvania,17687
8710000US4217402,ZCTA5,17402, Pennsylvania,36360
8710000US4217403,ZCTA5,17403, Pennsylvania,39042
8710000US4217404,ZCTA5,17404, Pennsylvania,35517
8710000US4217406,ZCTA5,17406, Pennsylvania,22156
8710000US4217407,ZCTA5,17407, Pennsylvania,2355
8710000US4217408,ZCTA5,17408, Pennsylvania,22507
8710000US4217501,ZCTA5,17501, Pennsylvania,4307
8710000US4217502,ZCTA5,17502, Pennsylvania,2464
8710000US4217505,ZCTA5,17505, Pennsylvania,1785
8710000US4217507,ZCTA5,17507, Pennsylvania,62
8710000US4217508,ZCTA5,17508, Pennsylvania,423
8710000US4217509,ZCTA5,17509, Pennsylvania,4664
8710000US4217512,ZCTA5,17512, Pennsylvania,17836
8710000US4217516,ZCTA5,17516, Pennsylvania,4496
8710000US4217517,ZCTA5,17517, Pennsylvania,15391
8710000US4217518,ZCTA5,17518, Pennsylvania,1355
8710000US4217519,ZCTA5,17519, Pennsylvania,6824
8710000US4217520,ZCTA5,17520, Pennsylvania,4686
8710000US4217522,ZCTA5,17522, Pennsylvania,32483
8710000US4217527,ZCTA5,17527, Pennsylvania,6080
8710000US4217529,ZCTA5,17529, Pennsylvania,4317
8710000US4217532,ZCTA5,17532, Pennsylvania,3381
8710000US4217535,ZCTA5,17535, Pennsylvania,2458
8710000US4217536,ZCTA5,17536, Pennsylvania,2839
8710000US4217538,ZCTA5,17538, Pennsylvania,6045
8710000US4217540,ZCTA5,17540, Pennsylvania,9791
8710000US4217543,ZCTA5,17543, Pennsylvania,42626
8710000US4217545,ZCTA5,17545, Pennsylvania,21256
8710000US4217547,ZCTA5,17547, Pennsylvania,7378
8710000US4217550,ZCTA5,17550, Pennsylvania,790
8710000US4217551,ZCTA5,17551, Pennsylvania,10857
8710000US4217552,ZCTA5,17552, Pennsylvania,17831
8710000US4217554,ZCTA5,17554, Pennsylvania,7525
8710000US4217565,ZCTA5,17565, Pennsylvania,2537
8710000US4217555,ZCTA5,17555, Pennsylvania,7525
8710000US4217557,ZCTA5,17557, Pennsylvania,13811
8710000US4217560,ZCTA5,17560, Pennsylvania,5118
8710000US4217562,ZCTA5,17562, Pennsylvania,4464
8710000US4217563,ZCTA5,17563, Pennsylvania,3849
8710000US4217566,ZCTA5,17566, Pennsylvania,12019
8710000US4217569,ZCTA5,17569, Pennsylvania,5448
8710000US4217570,ZCTA5,17570, Pennsylvania,291
8710000US4217572,ZCTA5,17572, Pennsylvania,3859
8710000US4217576,ZCTA5,17576, Pennsylvania,129
8710000US4217578,ZCTA5,17578, Pennsylvania,7485
8710000US4217579,ZCTA5,17579, Pennsylvania,5935
8710000US4217581,ZCTA5,17581, Pennsylvania,951
8710000US4217582,ZCTA5,17582, Pennsylvania,2026
8710000US4218091,ZCTA5,18091, Pennsylvania,5926
8710000US4218092,ZCTA5,18092, Pennsylvania,3223
8710000US4218101,ZCTA5,18101, Pennsylvania,3897
8710000US4218102,ZCTA5,18102, Pennsylvania,49779
8710000US4218103,ZCTA5,18103, Pennsylvania,45336
8710000US4218104,ZCTA5,18104, Pennsylvania,43236
8710000US4218195,ZCTA5,18195, Pennsylvania,0
8710000US4218105,ZCTA5,18105, Pennsylvania,12
8710000US4218106,ZCTA5,18106, Pennsylvania,6889
8710000US4218109,ZCTA5,18109, Pennsylvania,16932
8710000US4218201,ZCTA5,18201, Pennsylvania,27516
8710000US4218202,ZCTA5,18202, Pennsylvania,12083
